Student_ID,Academic_Year,School_ID,District,Area_Type,Gender,Caste_Category,Standard,Family_Income_Level,Attendance_Rate,Distance_To_School_km,Academic_Performance,Student_Interest_Level,Transport_Available,Parental_Education,Midday_Meal,Internet_Access,Working_Student,Disability_Status,Family_Size,Mother_Education,Scholarship_Status,Dropout,Secondary_Level,Far_Distance,Low_Attendance,Risk_Score,Risk_Category,Alert_Flag,Dropout_Reason,Recommended_Action,Priority_Level
STU_GUJ_008488,2025,SCH_015,Navsari,Rural,Female,OBC,5,High,93.7,10.73,High,Low,Yes,Primary,Yes,No,No,No,2,Primary,No,0,0,1,0,21,Low,NO,Travel Constraint,Provide Transport,Low Priority
STU_GUJ_007653,2021,SCH_038,Patan,Tribal,Female,OBC,10,High,56.1,16.49,Low,Low,No,Secondary,No,Yes,No,Yes,8,Secondary,No,1,1,1,1,53,Medium,NO,Academic Disengagement,Counselling Support,Monitor
STU_GUJ_003834,2019,SCH_019,Junagadh,Rural,Female,OBC,10,Very Low,90.1,10.96,Low,Medium,No,Illiterate,Yes,Yes,No,No,4,Secondary,Yes,1,1,1,0,44,Medium,NO,Travel Constraint,Provide Transport,Monitor
STU_GUJ_011210,2023,SCH_132,Ahmedabad,Tribal,Female,General,5,Medium,49.6,13.23,Low,Medium,Yes,Secondary,Yes,Yes,Yes,No,2,Secondary,Yes,1,0,1,1,53,Medium,NO,Academic Disengagement,Counselling Support,Monitor
STU_GUJ_005613,2019,SCH_103,Anand,Rural,Male,General,1,Low,86.2,4.62,High,High,Yes,Secondary,Yes,Yes,No,No,4,Illiterate,Yes,0,0,0,0,22,Low,NO,Social Factor,Community Engagement,Low Priority
STU_GUJ_004537,2024,SCH_030,Morbi,Rural,Male,SC,7,Low,80.0,25.6,Medium,Low,Yes,Graduate,No,No,No,No,3,Graduate,Yes,1,0,1,0,20,Low,NO,Travel Constraint,Provide Transport,Low Priority
STU_GUJ_007364,2025,SCH_135,Patan,Urban,Female,General,7,Low,96.4,19.04,Medium,High,Yes,Secondary,Yes,Yes,No,No,8,Graduate,No,0,0,1,0,15,Low,NO,Travel Constraint,Provide Transport,Low Priority
STU_GUJ_005226,2021,SCH_143,Dahod,Urban,Male,SC,2,Very Low,61.9,19.04,Medium,High,No,Primary,Yes,Yes,No,No,2,Secondary,No,0,0,1,1,23,Low,NO,Academic Disengagement,Counselling Support,Low Priority
STU_GUJ_000266,2019,SCH_052,Patan,Urban,Female,SC,1,Low,80.5,0.33,Medium,Low,No,Secondary,Yes,Yes,No,Yes,3,Illiterate,Yes,0,0,0,0,24,Low,NO,Social Factor,Community Engagement,Low Priority
STU_GUJ_000834,2025,SCH_171,Anand,Urban,Male,OBC,5,Low,81.9,1.29,Medium,Medium,No,Primary,Yes,No,No,No,3,Secondary,No,0,0,0,0,21,Low,NO,Social Factor,Community Engagement,Low Priority
STU_GUJ_008286,2024,SCH_075,Anand,Urban,Male,SC,5,Medium,83.4,20.41,Medium,Medium,Yes,Secondary,Yes,No,No,No,2,Primary,No,0,0,1,0,10,Low,NO,Travel Constraint,Provide Transport,Low Priority
STU_GUJ_002920,2022,SCH_128,Kutch,Urban,Female,General,7,Very Low,55.9,2.98,High,Medium,Yes,Primary,No,No,No,No,7,Illiterate,No,0,0,0,1,28,Low,NO,Academic Disengagement,Counselling Support,Low Priority
STU_GUJ_011320,2024,SCH_115,Mehsana,Rural,Female,SC,4,High,82.3,6.62,Low,Low,Yes,Illiterate,Yes,Yes,No,No,4,Graduate,No,1,0,1,0,28,Low,NO,Travel Constraint,Provide Transport,Low Priority
STU_GUJ_001286,2024,SCH_178,Bhavnagar,Tribal,Female,ST,1,Low,80.8,2.97,Medium,Medium,Yes,Illiterate,Yes,No,No,No,7,Secondary,No,1,0,0,0,26,Low,NO,Social Factor,Community Engagement,Low Priority
STU_GUJ_010008,2021,SCH_116,Banaskantha,Rural,Male,ST,5,Medium,70.6,5.17,Medium,High,No,Secondary,Yes,No,No,No,8,Secondary,Yes,1,0,1,0,22,Low,NO,Travel Constraint,Provide Transport,Low Priority
STU_GUJ_011498,2021,SCH_073,Junagadh,Rural,Female,General,6,High,76.2,21.72,High,Medium,Yes,Secondary,Yes,No,No,No,2,Illiterate,No,0,0,1,0,22,Low,NO,Travel Constraint,Provide Transport,Low Priority
STU_GUJ_004191,2022,SCH_137,Anand,Tribal,Male,SC,3,Medium,47.8,14.44,Low,Medium,No,Secondary,Yes,Yes,No,No,4,Primary,No,1,0,1,1,55,Medium,NO,Academic Disengagement,Counselling Support,Monitor
STU_GUJ_006342,2023,SCH_143,Gandhinagar,Urban,Male,OBC,5,Low,68.2,4.85,Medium,Low,Yes,Primary,Yes,Yes,No,No,5,Secondary,No,1,0,0,1,25,Low,NO,Academic Disengagement,Counselling Support,Low Priority
STU_GUJ_010329,2020,SCH_098,Rajkot,Rural,Female,ST,11,Low,50.8,24.3,Medium,Medium,No,Primary,Yes,Yes,Yes,No,2,Graduate,No,1,1,1,1,53,Medium,NO,Academic Disengagement,Counselling Support,Monitor
STU_GUJ_011960,2020,SCH_107,Jamnagar,Rural,Male,ST,1,Medium,65.1,6.28,Low,Low,No,Primary,Yes,Yes,No,No,8,Secondary,No,0,0,1,1,35,Low,NO,Academic Disengagement,Counselling Support,Low Priority
STU_GUJ_009472,2024,SCH_147,Valsad,Rural,Female,OBC,2,Very Low,49.8,9.53,High,Medium,No,Secondary,Yes,Yes,No,No,8,Primary,No,1,0,1,1,49,Medium,NO,Academic Disengagement,Counselling Support,Monitor
STU_GUJ_009900,2019,SCH_110,Ahmedabad,Rural,Female,General,3,Low,45.0,14.99,High,High,Yes,Primary,Yes,Yes,No,No,7,Illiterate,No,1,0,1,1,32,Low,NO,Academic Disengagement,Counselling Support,Low Priority
STU_GUJ_005435,2019,SCH_073,Surat,Rural,Male,OBC,2,Low,50.6,16.63,High,Low,Yes,Secondary,No,No,Yes,No,4,Primary,No,0,0,1,1,43,Medium,NO,Academic Disengagement,Counselling Support,Monitor
STU_GUJ_011566,2021,SCH_177,Navsari,Rural,Male,OBC,4,Very Low,84.7,11.56,Medium,Low,No,Secondary,Yes,No,No,Yes,7,Primary,No,1,0,1,0,35,Low,NO,Travel Constraint,Provide Transport,Low Priority
STU_GUJ_010858,2022,SCH_168,Junagadh,Rural,Male,General,8,High,49.6,3.03,High,Medium,Yes,Secondary,Yes,Yes,No,No,4,Primary,No,0,0,0,1,20,Low,NO,Academic Disengagement,Counselling Support,Low Priority
STU_GUJ_001397,2022,SCH_106,Rajkot,Rural,Male,OBC,6,Very Low,65.0,12.34,Medium,High,Yes,Illiterate,No,No,Yes,No,4,Primary,Yes,1,0,1,1,46,Medium,NO,Academic Disengagement,Counselling Support,Monitor
STU_GUJ_000260,2020,SCH_009,Valsad,Urban,Female,OBC,10,Medium,75.5,16.07,Medium,Low,Yes,Illiterate,Yes,Yes,Yes,No,7,Illiterate,Yes,0,1,1,0,32,Low,NO,Travel Constraint,Provide Transport,Low Priority
STU_GUJ_010324,2021,SCH_150,Vadodara,Rural,Female,ST,2,High,58.7,20.17,Medium,Medium,No,Illiterate,Yes,Yes,No,No,5,Secondary,No,1,0,1,1,28,Low,NO,Academic Disengagement,Counselling Support,Low Priority
STU_GUJ_001672,2025,SCH_071,Jamnagar,Rural,Female,SC,1,High,78.3,22.26,Medium,Medium,No,Illiterate,No,Yes,No,No,4,Illiterate,No,0,0,1,0,23,Low,NO,Travel Constraint,Provide Transport,Low Priority
STU_GUJ_007924,2022,SCH_088,Vadodara,Urban,Male,OBC,8,Low,69.3,26.3,Medium,High,Yes,Illiterate,Yes,No,No,No,8,Primary,No,1,0,1,1,32,Low,NO,Academic Disengagement,Counselling Support,Low Priority
STU_GUJ_006974,2023,SCH_018,Anand,Urban,Female,SC,12,Low,76.9,17.42,Low,Medium,Yes,Graduate,No,No,No,No,4,Graduate,Yes,1,1,1,0,31,Low,NO,Travel Constraint,Provide Transport,Low Priority
STU_GUJ_008264,2025,SCH_134,Anand,Rural,Male,SC,9,Low,63.4,2.05,Medium,High,No,Illiterate,Yes,No,Yes,No,5,Illiterate,Yes,0,1,0,1,56,Medium,NO,Academic Disengagement,Counselling Support,Monitor
STU_GUJ_000757,2020,SCH_156,Bhavnagar,Urban,Male,OBC,5,Low,74.5,5.17,Medium,Medium,No,Graduate,Yes,Yes,Yes,No,8,Primary,No,1,0,1,0,34,Low,NO,Travel Constraint,Provide Transport,Low Priority
STU_GUJ_004755,2024,SCH_085,Junagadh,Tribal,Female,SC,2,High,43.3,1.42,High,High,Yes,Secondary,Yes,Yes,No,No,4,Illiterate,No,0,0,0,1,26,Low,NO,Academic Disengagement,Counselling Support,Low Priority
STU_GUJ_008242,2023,SCH_106,Amreli,Rural,Male,ST,11,Very Low,56.8,1.15,Low,Low,Yes,Secondary,No,Yes,No,No,6,Secondary,Yes,1,1,0,1,60,Medium,NO,Academic Disengagement,Counselling Support,Monitor
STU_GUJ_011538,2023,SCH_024,Sabarkantha,Rural,Male,ST,5,Low,44.7,23.87,Medium,Medium,Yes,Illiterate,Yes,No,No,No,6,Primary,No,1,0,1,1,27,Low,NO,Academic Disengagement,Counselling Support,Low Priority
STU_GUJ_008383,2025,SCH_145,Jamnagar,Rural,Male,SC,4,Low,60.6,0.87,High,Medium,Yes,Primary,Yes,No,No,No,5,Primary,Yes,0,0,0,1,19,Low,NO,Academic Disengagement,Counselling Support,Low Priority
STU_GUJ_009508,2020,SCH_056,Mehsana,Rural,Male,SC,11,Low,98.7,9.45,Medium,Medium,No,Secondary,Yes,Yes,Yes,No,5,Illiterate,No,0,1,1,0,27,Low,NO,Travel Constraint,Provide Transport,Low Priority
STU_GUJ_004220,2022,SCH_128,Junagadh,Tribal,Male,OBC,9,Very Low,92.9,21.76,Low,High,Yes,Primary,No,Yes,No,Yes,4,Secondary,No,1,1,1,0,40,Low,NO,Travel Constraint,Provide Transport,Low Priority
STU_GUJ_004891,2021,SCH_054,Jamnagar,Tribal,Male,OBC,6,Very Low,53.1,1.95,High,Medium,Yes,Primary,Yes,Yes,No,No,4,Graduate,No,0,0,0,1,28,Low,NO,Academic Disengagement,Counselling Support,Low Priority
STU_GUJ_010236,2025,SCH_096,Ahmedabad,Tribal,Male,SC,6,High,98.7,13.05,Medium,Medium,No,Illiterate,Yes,Yes,No,No,7,Illiterate,No,0,0,1,0,21,Low,NO,Travel Constraint,Provide Transport,Low Priority
STU_GUJ_010453,2019,SCH_025,Valsad,Rural,Female,OBC,2,Very Low,99.7,16.07,Medium,Medium,No,Illiterate,Yes,Yes,No,No,5,Primary,No,0,0,1,0,31,Low,NO,Travel Constraint,Provide Transport,Low Priority
STU_GUJ_008672,2025,SCH_119,Banaskantha,Rural,Female,General,12,Very Low,96.5,1.06,Medium,Medium,Yes,Graduate,Yes,Yes,No,No,2,Illiterate,No,0,1,0,0,23,Low,NO,Economic Pressure,Provide Scholarship,Low Priority
STU_GUJ_000695,2021,SCH_080,Patan,Tribal,Female,OBC,8,High,97.7,3.95,Low,Medium,No,Secondary,Yes,No,No,No,5,Secondary,No,0,0,0,0,25,Low,NO,Social Factor,Community Engagement,Low Priority
STU_GUJ_010188,2021,SCH_046,Bharuch,Rural,Male,ST,2,Low,43.3,26.84,Medium,Medium,No,Secondary,Yes,No,No,No,4,Secondary,No,1,0,1,1,35,Low,NO,Academic Disengagement,Counselling Support,Low Priority
STU_GUJ_008072,2019,SCH_124,Patan,Rural,Male,General,1,Low,87.1,15.78,Low,Low,Yes,Illiterate,Yes,Yes,No,No,8,Illiterate,No,1,0,1,0,22,Low,NO,Travel Constraint,Provide Transport,Low Priority
STU_GUJ_008177,2023,SCH_138,Banaskantha,Rural,Male,SC,5,Very Low,53.1,8.82,High,Low,Yes,Secondary,Yes,Yes,No,No,6,Secondary,Yes,1,0,1,1,42,Medium,NO,Academic Disengagement,Counselling Support,Monitor
STU_GUJ_009879,2020,SCH_144,Rajkot,Urban,Male,OBC,3,Very Low,53.3,0.24,High,Medium,No,Graduate,Yes,No,No,No,5,Primary,No,1,0,0,1,28,Low,NO,Academic Disengagement,Counselling Support,Low Priority
STU_GUJ_003577,2022,SCH_085,Bhavnagar,Rural,Male,OBC,5,Medium,94.9,22.28,High,Medium,No,Secondary,Yes,Yes,Yes,No,3,Primary,Yes,1,0,1,0,36,Low,NO,Travel Constraint,Provide Transport,Low Priority
STU_GUJ_006099,2020,SCH_128,Morbi,Rural,Female,General,11,Very Low,84.0,17.89,High,Medium,No,Illiterate,No,No,No,No,3,Secondary,No,1,1,1,0,41,Medium,NO,Travel Constraint,Provide Transport,Monitor
STU_GUJ_009074,2024,SCH_123,Kutch,Urban,Female,OBC,2,Low,65.5,17.62,Medium,Low,Yes,Graduate,Yes,No,No,No,3,Illiterate,No,1,0,1,1,39,Low,NO,Academic Disengagement,Counselling Support,Low Priority
STU_GUJ_008883,2022,SCH_093,Bharuch,Rural,Male,SC,11,Very Low,82.3,6.19,Low,Medium,Yes,Secondary,Yes,No,No,Yes,6,Illiterate,No,1,1,1,0,45,Medium,NO,Travel Constraint,Provide Transport,Monitor
STU_GUJ_007703,2019,SCH_107,Mehsana,Tribal,Male,SC,4,Medium,69.5,9.01,Medium,Medium,No,Primary,Yes,Yes,No,No,8,Secondary,Yes,0,0,1,1,32,Low,NO,Academic Disengagement,Counselling Support,Low Priority
STU_GUJ_005732,2019,SCH_038,Valsad,Urban,Male,OBC,5,High,56.4,26.62,Medium,Medium,No,Secondary,No,Yes,No,No,5,Primary,Yes,0,0,1,1,23,Low,NO,Academic Disengagement,Counselling Support,Low Priority
STU_GUJ_002010,2023,SCH_148,Vadodara,Urban,Male,OBC,10,Medium,57.4,23.89,Medium,Medium,Yes,Illiterate,No,No,No,Yes,5,Illiterate,Yes,1,1,1,1,39,Low,NO,Academic Disengagement,Counselling Support,Low Priority
STU_GUJ_006320,2021,SCH_104,Morbi,Rural,Male,OBC,1,Low,55.6,15.14,Medium,High,No,Secondary,Yes,No,No,No,4,Illiterate,No,1,0,1,1,37,Low,NO,Academic Disengagement,Counselling Support,Low Priority
STU_GUJ_011543,2022,SCH_161,Bhavnagar,Urban,Female,OBC,4,Low,86.3,4.05,Medium,Medium,Yes,Graduate,Yes,No,No,No,7,Illiterate,No,0,0,0,0,5,Low,NO,Social Factor,Community Engagement,Low Priority
STU_GUJ_005378,2025,SCH_012,Surat,Urban,Female,OBC,7,Medium,56.7,8.93,Medium,Medium,No,Graduate,No,No,No,No,3,Illiterate,No,1,0,1,1,30,Low,NO,Academic Disengagement,Counselling Support,Low Priority
STU_GUJ_011722,2019,SCH_166,Kutch,Urban,Female,General,8,Low,40.2,5.9,Low,Medium,No,Graduate,No,Yes,Yes,No,7,Secondary,No,1,0,1,1,37,Low,NO,Academic Disengagement,Counselling Support,Low Priority
STU_GUJ_004116,2020,SCH_080,Kutch,Tribal,Female,OBC,6,High,92.8,19.22,Medium,Medium,No,Illiterate,Yes,No,No,No,5,Illiterate,No,0,0,1,0,24,Low,NO,Travel Constraint,Provide Transport,Low Priority
STU_GUJ_006367,2024,SCH_097,Dahod,Urban,Male,OBC,10,High,41.7,16.44,Medium,Low,Yes,Secondary,Yes,No,No,No,2,Primary,No,1,1,1,1,42,Medium,NO,Academic Disengagement,Counselling Support,Monitor
STU_GUJ_010467,2020,SCH_169,Mehsana,Rural,Female,General,1,Medium,60.9,23.61,Medium,High,Yes,Graduate,Yes,No,No,No,6,Graduate,No,0,0,1,1,35,Low,NO,Academic Disengagement,Counselling Support,Low Priority
STU_GUJ_011521,2022,SCH_100,Surat,Rural,Female,ST,9,Very Low,55.1,18.06,Medium,High,No,Primary,No,Yes,No,No,2,Primary,No,1,1,1,1,53,Medium,NO,Academic Disengagement,Counselling Support,Monitor
STU_GUJ_007204,2023,SCH_049,Navsari,Urban,Female,OBC,11,Low,41.2,26.55,High,Low,No,Illiterate,No,Yes,No,No,3,Secondary,No,0,1,1,1,47,Medium,NO,Academic Disengagement,Counselling Support,Monitor
STU_GUJ_003170,2021,SCH_124,Ahmedabad,Tribal,Female,OBC,2,Low,66.6,11.97,Medium,High,Yes,Secondary,No,Yes,Yes,No,6,Primary,No,0,0,1,1,36,Low,NO,Academic Disengagement,Counselling Support,Low Priority
STU_GUJ_004827,2020,SCH_044,Gandhinagar,Urban,Female,ST,12,High,79.6,13.43,Medium,Medium,Yes,Illiterate,Yes,Yes,No,No,6,Primary,Yes,0,1,1,0,30,Low,NO,Travel Constraint,Provide Transport,Low Priority
STU_GUJ_006115,2024,SCH_172,Surat,Rural,Female,SC,1,Very Low,70.2,2.65,High,Medium,Yes,Illiterate,No,No,No,No,2,Illiterate,No,1,0,0,0,33,Low,NO,Economic Pressure,Provide Scholarship,Low Priority
STU_GUJ_003888,2022,SCH_027,Sabarkantha,Urban,Female,OBC,6,Medium,83.4,16.96,High,High,No,Illiterate,No,Yes,No,No,5,Secondary,No,0,0,1,0,17,Low,NO,Travel Constraint,Provide Transport,Low Priority
STU_GUJ_003947,2023,SCH_021,Bhavnagar,Rural,Female,OBC,7,Medium,56.2,23.62,High,Medium,Yes,Primary,Yes,No,No,Yes,3,Primary,No,0,0,1,1,26,Low,NO,Academic Disengagement,Counselling Support,Low Priority
STU_GUJ_001238,2023,SCH_054,Rajkot,Rural,Female,ST,5,Low,90.3,4.24,Medium,High,No,Graduate,No,Yes,No,No,6,Secondary,No,0,0,0,0,30,Low,NO,Social Factor,Community Engagement,Low Priority
STU_GUJ_002999,2022,SCH_015,Bharuch,Rural,Female,General,4,Low,79.0,2.46,High,Medium,Yes,Primary,Yes,Yes,No,No,5,Secondary,Yes,1,0,0,0,11,Low,NO,Social Factor,Community Engagement,Low Priority
STU_GUJ_007677,2021,SCH_021,Patan,Rural,Female,SC,11,Medium,73.7,0.28,Low,Low,No,Primary,Yes,No,No,No,7,Secondary,Yes,1,1,0,0,45,Medium,NO,Social Factor,Community Engagement,Monitor
STU_GUJ_002755,2022,SCH_050,Surat,Rural,Male,OBC,1,Very Low,47.7,1.49,High,Medium,No,Primary,Yes,Yes,No,No,2,Illiterate,Yes,0,0,0,1,31,Low,NO,Academic Disengagement,Counselling Support,Low Priority
STU_GUJ_010838,2025,SCH_129,Gandhinagar,Rural,Male,ST,12,Very Low,54.5,8.3,High,Medium,Yes,Graduate,Yes,Yes,No,Yes,8,Primary,Yes,1,1,1,1,48,Medium,NO,Academic Disengagement,Counselling Support,Monitor
STU_GUJ_008803,2024,SCH_123,Gandhinagar,Rural,Male,SC,12,Medium,64.2,24.66,Medium,Low,No,Primary,No,Yes,No,No,3,Secondary,Yes,0,1,1,1,41,Medium,NO,Academic Disengagement,Counselling Support,Monitor
STU_GUJ_007140,2024,SCH_129,Rajkot,Rural,Male,OBC,7,Medium,92.5,0.72,Medium,Medium,Yes,Graduate,Yes,No,No,No,6,Secondary,No,0,0,0,0,17,Low,NO,Social Factor,Community Engagement,Low Priority
STU_GUJ_011250,2019,SCH_077,Kutch,Urban,Female,General,9,Low,66.4,5.97,Medium,Medium,Yes,Graduate,Yes,No,No,No,4,Illiterate,No,0,1,1,1,35,Low,NO,Academic Disengagement,Counselling Support,Low Priority
STU_GUJ_011385,2019,SCH_140,Navsari,Urban,Male,OBC,11,Very Low,44.1,16.21,Medium,Medium,Yes,Graduate,Yes,Yes,No,No,8,Secondary,No,0,1,1,1,35,Low,NO,Academic Disengagement,Counselling Support,Low Priority
STU_GUJ_001965,2020,SCH_069,Navsari,Urban,Male,SC,12,Low,96.2,22.52,Medium,High,Yes,Illiterate,Yes,No,No,No,4,Secondary,No,1,1,1,0,22,Low,NO,Travel Constraint,Provide Transport,Low Priority
STU_GUJ_008508,2024,SCH_107,Ahmedabad,Rural,Female,SC,3,Medium,46.6,18.18,Medium,Low,No,Primary,No,Yes,No,No,2,Illiterate,No,0,0,1,1,53,Medium,NO,Academic Disengagement,Counselling Support,Monitor
STU_GUJ_010828,2021,SCH_005,Amreli,Urban,Male,ST,12,Medium,44.6,16.4,High,Low,No,Illiterate,Yes,No,Yes,No,6,Illiterate,No,1,1,1,1,56,Medium,NO,Academic Disengagement,Counselling Support,Monitor
STU_GUJ_010722,2025,SCH_045,Jamnagar,Tribal,Female,SC,8,Low,57.8,2.76,High,Medium,Yes,Graduate,No,Yes,No,No,6,Secondary,No,0,0,0,1,31,Low,NO,Academic Disengagement,Counselling Support,Low Priority
STU_GUJ_000820,2023,SCH_164,Amreli,Urban,Male,General,2,Low,62.3,14.11,Low,High,Yes,Illiterate,Yes,Yes,No,No,8,Graduate,Yes,1,0,1,1,41,Medium,NO,Academic Disengagement,Counselling Support,Monitor
STU_GUJ_011366,2021,SCH_099,Sabarkantha,Urban,Male,General,9,Low,78.5,11.2,Medium,High,Yes,Illiterate,No,Yes,No,No,3,Illiterate,No,0,1,1,0,20,Low,NO,Travel Constraint,Provide Transport,Low Priority
STU_GUJ_011447,2021,SCH_081,Rajkot,Urban,Male,OBC,1,Very Low,62.6,17.55,Low,Medium,Yes,Primary,No,No,No,No,8,Primary,Yes,0,0,1,1,32,Low,NO,Academic Disengagement,Counselling Support,Low Priority
STU_GUJ_007749,2022,SCH_096,Gandhinagar,Rural,Female,OBC,10,Low,73.0,8.74,Low,Medium,Yes,Illiterate,Yes,No,No,No,4,Graduate,Yes,0,1,1,0,30,Low,NO,Travel Constraint,Provide Transport,Low Priority
STU_GUJ_002541,2025,SCH_115,Kutch,Urban,Female,General,8,High,93.1,2.23,Low,Low,No,Primary,Yes,Yes,No,No,7,Primary,No,1,0,0,0,21,Low,NO,Social Factor,Community Engagement,Low Priority
STU_GUJ_005722,2020,SCH_085,Bharuch,Rural,Male,SC,9,Low,98.0,22.98,Medium,Medium,No,Graduate,Yes,No,No,No,7,Illiterate,No,0,1,1,0,39,Low,NO,Travel Constraint,Provide Transport,Low Priority
STU_GUJ_006086,2025,SCH_006,Junagadh,Urban,Male,ST,5,Medium,94.5,26.87,Low,Medium,Yes,Illiterate,Yes,Yes,No,No,7,Illiterate,No,0,0,1,0,18,Low,NO,Travel Constraint,Provide Transport,Low Priority
STU_GUJ_007550,2022,SCH_061,Bharuch,Rural,Female,OBC,9,High,84.1,25.49,Medium,Low,Yes,Illiterate,Yes,Yes,Yes,Yes,3,Illiterate,Yes,0,1,1,0,42,Medium,NO,Travel Constraint,Provide Transport,Monitor
STU_GUJ_001062,2020,SCH_146,Morbi,Urban,Male,OBC,4,Very Low,78.6,18.11,Medium,Medium,Yes,Secondary,Yes,Yes,No,No,3,Illiterate,No,1,0,1,0,14,Low,NO,Travel Constraint,Provide Transport,Low Priority
STU_GUJ_005925,2020,SCH_132,Surat,Rural,Female,ST,8,Low,65.5,23.2,High,Medium,Yes,Primary,Yes,Yes,No,No,5,Graduate,Yes,0,0,1,1,28,Low,NO,Academic Disengagement,Counselling Support,Low Priority
STU_GUJ_008284,2022,SCH_019,Jamnagar,Rural,Female,OBC,2,Low,53.8,20.43,Medium,High,Yes,Primary,Yes,Yes,No,No,2,Illiterate,Yes,1,0,1,1,31,Low,NO,Academic Disengagement,Counselling Support,Low Priority
STU_GUJ_001255,2023,SCH_022,Sabarkantha,Urban,Male,ST,8,Low,81.7,10.53,Medium,Low,Yes,Graduate,Yes,No,No,No,4,Primary,Yes,0,0,1,0,14,Low,NO,Travel Constraint,Provide Transport,Low Priority
STU_GUJ_000953,2020,SCH_129,Sabarkantha,Tribal,Male,ST,9,High,88.8,20.03,High,Medium,Yes,Secondary,No,Yes,No,No,7,Secondary,Yes,1,1,1,0,23,Low,NO,Travel Constraint,Provide Transport,Low Priority
STU_GUJ_009134,2020,SCH_024,Mehsana,Urban,Male,SC,7,Low,81.0,23.77,Medium,Medium,Yes,Graduate,Yes,No,No,No,3,Primary,No,1,0,1,0,9,Low,NO,Travel Constraint,Provide Transport,Low Priority
STU_GUJ_010100,2022,SCH_115,Vadodara,Rural,Male,ST,3,Low,61.5,14.27,Low,Medium,Yes,Primary,Yes,Yes,No,No,4,Secondary,No,0,0,1,1,45,Medium,NO,Academic Disengagement,Counselling Support,Monitor
STU_GUJ_004793,2021,SCH_023,Bhavnagar,Tribal,Female,ST,2,Low,54.9,10.68,Medium,Low,Yes,Illiterate,Yes,Yes,No,No,7,Illiterate,Yes,0,0,1,1,39,Low,NO,Academic Disengagement,Counselling Support,Low Priority
STU_GUJ_007857,2019,SCH_006,Valsad,Rural,Male,ST,9,Low,94.4,22.19,Medium,Medium,No,Primary,Yes,Yes,Yes,No,6,Illiterate,Yes,1,1,1,0,36,Low,NO,Travel Constraint,Provide Transport,Low Priority
STU_GUJ_001119,2025,SCH_137,Amreli,Rural,Female,OBC,5,Medium,86.4,18.08,Medium,Medium,Yes,Secondary,Yes,No,Yes,Yes,7,Secondary,No,0,0,1,0,21,Low,NO,Travel Constraint,Provide Transport,Low Priority
STU_GUJ_007453,2021,SCH_021,Junagadh,Tribal,Male,OBC,7,Very Low,79.6,12.53,Medium,Medium,Yes,Illiterate,Yes,Yes,No,No,7,Primary,Yes,0,0,1,0,19,Low,NO,Travel Constraint,Provide Transport,Low Priority
STU_GUJ_009576,2023,SCH_132,Patan,Tribal,Male,OBC,10,Low,88.0,23.56,High,High,Yes,Graduate,No,Yes,No,No,7,Secondary,Yes,0,1,1,0,34,Low,NO,Travel Constraint,Provide Transport,Low Priority
STU_GUJ_001955,2021,SCH_180,Gandhinagar,Urban,Female,SC,3,Very Low,56.3,1.85,High,Medium,Yes,Primary,Yes,Yes,Yes,No,7,Secondary,Yes,1,0,0,1,26,Low,NO,Academic Disengagement,Counselling Support,Low Priority
STU_GUJ_004059,2025,SCH_051,Banaskantha,Urban,Male,General,11,Low,90.8,6.15,Low,Medium,Yes,Illiterate,Yes,Yes,No,No,8,Primary,No,0,1,1,0,33,Low,NO,Travel Constraint,Provide Transport,Low Priority
STU_GUJ_010429,2023,SCH_151,Vadodara,Tribal,Male,General,7,Very Low,84.6,5.87,Medium,Medium,Yes,Illiterate,No,Yes,No,No,4,Illiterate,No,0,0,1,0,28,Low,NO,Travel Constraint,Provide Transport,Low Priority
STU_GUJ_004090,2024,SCH_071,Surat,Urban,Female,General,8,Low,48.9,17.31,Medium,Low,Yes,Graduate,Yes,Yes,No,Yes,3,Secondary,No,0,0,1,1,36,Low,NO,Academic Disengagement,Counselling Support,Low Priority
STU_GUJ_006682,2020,SCH_084,Morbi,Rural,Male,SC,2,Low,89.2,4.12,High,Low,Yes,Secondary,Yes,Yes,Yes,No,3,Graduate,Yes,1,0,0,0,34,Low,NO,Social Factor,Community Engagement,Low Priority
STU_GUJ_001719,2021,SCH_105,Morbi,Urban,Female,OBC,11,Low,82.9,22.1,Medium,Low,Yes,Illiterate,Yes,Yes,Yes,No,7,Illiterate,Yes,1,1,1,0,37,Low,NO,Travel Constraint,Provide Transport,Low Priority
STU_GUJ_004402,2021,SCH_056,Ahmedabad,Urban,Female,General,7,Medium,62.1,2.63,High,Medium,Yes,Graduate,Yes,No,No,No,5,Illiterate,Yes,1,0,0,1,32,Low,NO,Academic Disengagement,Counselling Support,Low Priority
STU_GUJ_004239,2019,SCH_018,Gandhinagar,Urban,Male,SC,7,Low,96.0,9.98,Low,Medium,No,Graduate,Yes,No,No,No,2,Primary,No,1,0,1,0,33,Low,NO,Travel Constraint,Provide Transport,Low Priority
STU_GUJ_008646,2024,SCH_077,Mehsana,Urban,Female,ST,11,Medium,88.3,24.97,High,High,Yes,Illiterate,Yes,No,No,No,8,Illiterate,Yes,0,1,1,0,37,Low,NO,Travel Constraint,Provide Transport,Low Priority
STU_GUJ_010563,2022,SCH_053,Banaskantha,Rural,Female,ST,10,Low,62.8,26.47,Low,Medium,No,Graduate,No,Yes,Yes,No,6,Illiterate,No,1,1,1,1,54,Medium,NO,Academic Disengagement,Counselling Support,Monitor
