Academic_Year,School_ID,District,Area_Type,Gender,Caste_Category,Standard,Family_Income_Level,Attendance_Rate,Distance_To_School_km,Academic_Performance,Student_Interest_Level,Transport_Available,Parental_Education,Midday_Meal,Internet_Access,Working_Student,Disability_Status,Family_Size,Mother_Education,Scholarship_Status,Secondary_Level,Far_Distance,Low_Attendance,Risk_Score,Risk_Category,Alert_Flag,Dropout_Reason,Recommended_Action,Priority_Level
2022,SCH_101,Junagadh,Rural,Male,OBC,2,Medium,70.7,14.91,Low,Low,No,Secondary,Yes,Yes,No,No,5,Primary,No,0,1,0,33,Low,NO,Travel Constraint,Provide Transport,Low Priority
2019,SCH_168,Patan,Rural,Male,SC,5,High,95.6,5.15,Low,Low,Yes,Secondary,No,No,No,No,3,Illiterate,No,0,1,0,24,Low,NO,Travel Constraint,Provide Transport,Low Priority
2024,SCH_041,Navsari,Rural,Male,OBC,6,Low,48.2,20.17,Medium,Medium,Yes,Secondary,Yes,Yes,Yes,Yes,3,Primary,No,0,1,1,31,Low,NO,Academic Disengagement,Counselling Support,Low Priority
2025,SCH_094,Amreli,Rural,Male,ST,3,Medium,84.2,5.98,High,Low,No,Primary,Yes,Yes,No,No,3,Illiterate,No,0,1,0,36,Low,NO,Travel Constraint,Provide Transport,Low Priority
2022,SCH_103,Anand,Rural,Male,OBC,6,High,57.0,18.74,High,High,No,Primary,Yes,Yes,No,No,2,Illiterate,Yes,0,1,1,30,Low,NO,Academic Disengagement,Counselling Support,Low Priority
2020,SCH_033,Mehsana,Tribal,Male,OBC,10,Very Low,67.3,16.79,High,Low,Yes,Primary,No,Yes,No,No,2,Illiterate,Yes,1,1,1,36,Low,NO,Academic Disengagement,Counselling Support,Low Priority
2025,SCH_003,Navsari,Rural,Male,OBC,10,Very Low,51.0,6.22,Medium,Medium,No,Illiterate,Yes,Yes,Yes,No,4,Illiterate,No,1,1,1,56,Medium,NO,Academic Disengagement,Counselling Support,Monitor
2022,SCH_102,Bharuch,Rural,Female,OBC,11,Low,54.6,18.47,Medium,High,No,Graduate,Yes,Yes,No,No,4,Secondary,Yes,1,1,1,63,Medium,NO,Academic Disengagement,Counselling Support,Monitor
2019,SCH_111,Anand,Rural,Female,SC,8,Medium,48.4,8.34,Low,High,Yes,Illiterate,Yes,Yes,No,Yes,4,Primary,Yes,0,1,1,47,Medium,NO,Academic Disengagement,Counselling Support,Monitor
2020,SCH_141,Ahmedabad,Urban,Male,OBC,12,Low,93.3,4.01,Low,High,Yes,Illiterate,Yes,Yes,No,No,8,Secondary,Yes,1,0,0,26,Low,NO,Social Factor,Community Engagement,Low Priority
2023,SCH_067,Dahod,Urban,Male,OBC,10,Very Low,92.5,18.18,Low,Low,No,Secondary,Yes,Yes,Yes,No,4,Primary,No,1,1,0,56,Medium,NO,Travel Constraint,Provide Transport,Monitor
2023,SCH_085,Patan,Urban,Female,ST,11,Low,93.2,10.73,High,Medium,Yes,Illiterate,Yes,Yes,Yes,No,2,Primary,No,1,1,0,40,Low,NO,Travel Constraint,Provide Transport,Low Priority
2023,SCH_160,Mehsana,Tribal,Female,ST,5,Low,70.7,10.78,High,High,No,Secondary,Yes,Yes,No,No,5,Secondary,No,0,1,0,25,Low,NO,Travel Constraint,Provide Transport,Low Priority
2024,SCH_153,Anand,Rural,Female,General,9,Low,56.6,4.18,Medium,High,Yes,Illiterate,Yes,Yes,No,No,3,Graduate,No,1,0,1,39,Low,NO,Academic Disengagement,Counselling Support,Low Priority
2021,SCH_115,Anand,Urban,Male,General,11,Medium,73.6,17.4,Low,High,No,Primary,No,Yes,Yes,No,5,Primary,No,1,1,0,45,Medium,NO,Travel Constraint,Provide Transport,Monitor
2019,SCH_065,Banaskantha,Urban,Male,SC,2,Low,63.3,11.24,Low,High,No,Primary,No,Yes,No,No,4,Primary,No,0,1,1,41,Medium,NO,Academic Disengagement,Counselling Support,Monitor
2024,SCH_111,Dahod,Urban,Female,OBC,12,Medium,54.3,6.93,Low,Low,Yes,Secondary,No,Yes,No,No,3,Illiterate,No,1,1,1,46,Medium,NO,Academic Disengagement,Counselling Support,Monitor
2025,SCH_115,Mehsana,Rural,Female,General,8,Low,52.2,4.22,Medium,Medium,Yes,Secondary,No,Yes,Yes,Yes,6,Primary,No,0,0,1,48,Medium,NO,Academic Disengagement,Counselling Support,Monitor
2019,SCH_038,Dahod,Tribal,Female,SC,11,Medium,50.4,18.16,Low,Medium,Yes,Illiterate,Yes,Yes,Yes,No,4,Graduate,Yes,1,1,1,68,Medium,NO,Academic Disengagement,Counselling Support,Monitor
2023,SCH_100,Bharuch,Urban,Female,OBC,8,Low,83.4,14.92,Low,High,Yes,Primary,Yes,Yes,No,Yes,2,Secondary,No,0,1,0,16,Low,NO,Travel Constraint,Provide Transport,Low Priority
2019,SCH_177,Patan,Urban,Female,SC,10,High,69.4,2.26,Medium,Low,Yes,Graduate,Yes,Yes,No,No,3,Primary,No,1,0,1,40,Low,NO,Academic Disengagement,Counselling Support,Low Priority
2024,SCH_030,Bhavnagar,Rural,Male,SC,5,Low,93.8,23.3,Medium,Medium,No,Primary,Yes,No,No,No,5,Illiterate,No,0,1,0,18,Low,NO,Travel Constraint,Provide Transport,Low Priority
2020,SCH_026,Vadodara,Tribal,Male,OBC,10,High,77.9,1.44,Medium,High,No,Illiterate,Yes,Yes,No,No,6,Secondary,Yes,1,0,0,27,Low,NO,Social Factor,Community Engagement,Low Priority
2022,SCH_019,Valsad,Urban,Male,OBC,5,High,67.2,22.25,Medium,Low,No,Illiterate,Yes,Yes,Yes,No,7,Illiterate,No,0,1,1,39,Low,NO,Academic Disengagement,Counselling Support,Low Priority
2021,SCH_023,Rajkot,Tribal,Female,OBC,1,Medium,70.6,6.68,Medium,High,Yes,Graduate,Yes,No,No,No,2,Illiterate,No,0,1,0,31,Low,NO,Travel Constraint,Provide Transport,Low Priority
2019,SCH_118,Valsad,Tribal,Male,OBC,4,Low,50.5,9.97,Low,Low,Yes,Illiterate,Yes,Yes,No,No,3,Secondary,No,0,1,1,53,Medium,NO,Academic Disengagement,Counselling Support,Monitor
2024,SCH_148,Valsad,Rural,Female,ST,2,Very Low,92.7,22.99,Medium,Medium,Yes,Primary,Yes,Yes,Yes,No,2,Illiterate,No,0,1,0,44,Medium,NO,Travel Constraint,Provide Transport,Monitor
2019,SCH_119,Morbi,Rural,Male,ST,8,Very Low,42.6,14.27,Medium,High,Yes,Illiterate,Yes,No,No,No,8,Primary,Yes,0,1,1,28,Low,NO,Academic Disengagement,Counselling Support,Low Priority
2023,SCH_067,Bhavnagar,Rural,Male,SC,6,Low,89.7,4.46,Medium,Medium,No,Secondary,Yes,No,Yes,No,7,Secondary,No,0,0,0,28,Low,NO,Social Factor,Community Engagement,Low Priority
2024,SCH_039,Patan,Urban,Female,General,9,Low,97.1,12.3,Medium,High,No,Primary,Yes,Yes,No,No,4,Secondary,Yes,1,1,0,27,Low,NO,Travel Constraint,Provide Transport,Low Priority
2023,SCH_040,Rajkot,Tribal,Male,SC,10,Low,99.8,25.17,Low,Medium,Yes,Secondary,Yes,No,No,No,3,Illiterate,No,1,1,0,33,Low,NO,Travel Constraint,Provide Transport,Low Priority
2021,SCH_158,Amreli,Tribal,Female,OBC,2,High,40.2,22.22,Medium,High,Yes,Graduate,No,Yes,No,No,3,Secondary,No,0,1,1,47,Medium,NO,Academic Disengagement,Counselling Support,Monitor
2025,SCH_102,Patan,Rural,Female,OBC,9,Very Low,47.6,3.16,High,Medium,No,Secondary,Yes,No,No,No,7,Secondary,No,1,0,1,51,Medium,NO,Academic Disengagement,Counselling Support,Monitor
2022,SCH_014,Sabarkantha,Rural,Male,ST,1,Low,82.6,21.69,Medium,Medium,No,Primary,Yes,Yes,No,No,5,Secondary,No,0,1,0,18,Low,NO,Travel Constraint,Provide Transport,Low Priority
2020,SCH_086,Valsad,Urban,Female,OBC,4,Very Low,62.1,5.62,High,Medium,No,Primary,Yes,Yes,No,No,6,Illiterate,No,0,1,1,40,Low,NO,Academic Disengagement,Counselling Support,Low Priority
2021,SCH_081,Ahmedabad,Rural,Female,SC,10,High,56.7,1.66,Low,Medium,Yes,Primary,Yes,No,No,No,6,Graduate,No,1,0,1,45,Medium,NO,Academic Disengagement,Counselling Support,Monitor
2022,SCH_033,Jamnagar,Urban,Female,ST,7,Low,70.1,1.67,Low,Low,No,Illiterate,Yes,No,No,No,3,Illiterate,No,0,0,0,25,Low,NO,Social Factor,Community Engagement,Low Priority
2019,SCH_071,Rajkot,Tribal,Male,OBC,2,Low,79.0,0.62,High,Low,No,Illiterate,No,Yes,No,No,3,Graduate,No,0,0,0,26,Low,NO,Social Factor,Community Engagement,Low Priority
2020,SCH_018,Morbi,Urban,Male,ST,8,Medium,80.3,19.65,High,Medium,Yes,Secondary,Yes,No,No,No,4,Illiterate,No,0,1,0,24,Low,NO,Travel Constraint,Provide Transport,Low Priority
2025,SCH_178,Valsad,Rural,Female,SC,10,Very Low,87.9,1.7,Medium,Low,No,Secondary,Yes,No,No,No,8,Secondary,Yes,1,0,0,36,Low,NO,Economic Pressure,Provide Scholarship,Low Priority
2021,SCH_036,Banaskantha,Urban,Female,SC,1,Low,81.0,24.29,Low,Medium,No,Illiterate,Yes,No,No,No,6,Illiterate,No,0,1,0,45,Medium,NO,Travel Constraint,Provide Transport,Monitor
2022,SCH_155,Vadodara,Rural,Female,ST,1,Very Low,95.5,23.9,Low,Medium,Yes,Secondary,Yes,Yes,Yes,No,6,Secondary,No,0,1,0,48,Medium,NO,Travel Constraint,Provide Transport,Monitor
2019,SCH_021,Jamnagar,Rural,Male,ST,10,Very Low,60.9,16.35,Medium,Medium,Yes,Graduate,Yes,Yes,Yes,No,5,Secondary,Yes,1,1,1,59,Medium,NO,Academic Disengagement,Counselling Support,Monitor
2025,SCH_140,Rajkot,Rural,Female,OBC,6,Low,98.3,23.39,Low,Low,Yes,Illiterate,Yes,No,No,No,7,Primary,No,0,1,0,26,Low,NO,Travel Constraint,Provide Transport,Low Priority
2019,SCH_018,Amreli,Rural,Female,OBC,6,Low,45.8,24.67,Medium,Medium,Yes,Graduate,No,Yes,No,No,4,Illiterate,No,0,1,1,48,Medium,NO,Academic Disengagement,Counselling Support,Monitor
2023,SCH_042,Surat,Urban,Male,ST,11,Low,90.2,9.63,Medium,High,Yes,Secondary,Yes,Yes,No,Yes,8,Secondary,No,1,1,0,22,Low,NO,Travel Constraint,Provide Transport,Low Priority
2024,SCH_166,Patan,Urban,Female,General,9,Very Low,43.1,21.94,Low,Low,Yes,Illiterate,Yes,Yes,No,Yes,7,Illiterate,No,1,1,1,57,Medium,NO,Academic Disengagement,Counselling Support,Monitor
2020,SCH_054,Surat,Rural,Female,ST,9,Very Low,86.4,26.86,Medium,Low,Yes,Secondary,No,Yes,No,No,2,Graduate,No,1,1,0,56,Medium,NO,Travel Constraint,Provide Transport,Monitor
2025,SCH_142,Gandhinagar,Tribal,Female,ST,12,Medium,81.9,25.78,Low,Low,Yes,Graduate,No,Yes,Yes,No,8,Primary,Yes,1,1,0,56,Medium,NO,Travel Constraint,Provide Transport,Monitor
2019,SCH_156,Amreli,Tribal,Male,General,4,Low,88.7,27.0,Medium,Low,Yes,Primary,Yes,No,Yes,No,2,Primary,No,0,1,0,28,Low,NO,Travel Constraint,Provide Transport,Low Priority
2022,SCH_179,Dahod,Tribal,Male,SC,5,Very Low,67.4,6.07,Low,Medium,No,Primary,Yes,No,No,No,8,Primary,No,0,1,1,45,Medium,NO,Academic Disengagement,Counselling Support,Monitor
2024,SCH_003,Mehsana,Rural,Female,OBC,2,Low,69.0,9.02,Medium,High,Yes,Secondary,Yes,Yes,No,No,3,Graduate,No,0,1,1,21,Low,NO,Academic Disengagement,Counselling Support,Low Priority
2019,SCH_139,Bhavnagar,Rural,Male,OBC,9,Low,46.8,19.13,Medium,Low,Yes,Illiterate,No,No,No,No,3,Illiterate,Yes,1,1,1,45,Medium,NO,Academic Disengagement,Counselling Support,Monitor
2024,SCH_081,Dahod,Rural,Female,SC,11,Very Low,51.1,13.52,High,Medium,No,Secondary,Yes,Yes,No,No,3,Secondary,No,1,1,1,50,Medium,NO,Academic Disengagement,Counselling Support,Monitor
2020,SCH_006,Surat,Tribal,Female,OBC,12,Very Low,91.2,24.31,Medium,High,No,Primary,Yes,No,No,No,7,Primary,No,1,1,0,44,Medium,NO,Travel Constraint,Provide Transport,Monitor
2021,SCH_173,Bhavnagar,Urban,Female,General,6,Low,78.7,1.06,Low,Medium,Yes,Graduate,No,No,No,No,3,Primary,Yes,0,0,0,20,Low,NO,Social Factor,Community Engagement,Low Priority
2021,SCH_168,Bhavnagar,Urban,Male,General,5,Low,56.3,22.57,Low,High,Yes,Graduate,Yes,Yes,No,No,6,Secondary,No,0,1,1,36,Low,NO,Academic Disengagement,Counselling Support,Low Priority
2021,SCH_147,Patan,Rural,Male,SC,7,Low,70.1,8.66,Medium,High,Yes,Primary,Yes,Yes,No,No,7,Graduate,Yes,0,1,0,28,Low,NO,Travel Constraint,Provide Transport,Low Priority
2020,SCH_157,Kutch,Tribal,Female,OBC,6,Low,59.7,5.8,Medium,High,Yes,Illiterate,Yes,Yes,No,No,8,Illiterate,No,0,1,1,40,Low,NO,Academic Disengagement,Counselling Support,Low Priority
2023,SCH_001,Ahmedabad,Urban,Male,ST,3,Very Low,77.8,23.21,Medium,Low,Yes,Illiterate,No,No,No,No,7,Illiterate,Yes,0,1,0,28,Low,NO,Travel Constraint,Provide Transport,Low Priority
2022,SCH_005,Surat,Urban,Male,OBC,8,High,57.4,13.58,Low,High,Yes,Graduate,Yes,Yes,No,No,4,Secondary,Yes,0,1,1,25,Low,NO,Academic Disengagement,Counselling Support,Low Priority
2023,SCH_168,Jamnagar,Tribal,Female,OBC,10,Low,67.6,1.25,Medium,Medium,No,Secondary,Yes,Yes,No,No,8,Illiterate,No,1,0,1,31,Low,NO,Academic Disengagement,Counselling Support,Low Priority
2022,SCH_070,Bharuch,Rural,Male,ST,10,Medium,49.0,2.26,Medium,Medium,No,Primary,No,Yes,Yes,No,4,Secondary,No,1,0,1,67,Medium,NO,Academic Disengagement,Counselling Support,Monitor
2022,SCH_176,Surat,Rural,Female,OBC,9,Very Low,65.7,26.34,High,Low,Yes,Secondary,No,Yes,No,No,3,Graduate,No,1,1,1,59,Medium,NO,Academic Disengagement,Counselling Support,Monitor
2023,SCH_089,Bharuch,Rural,Female,OBC,9,Very Low,94.9,23.3,Medium,Medium,No,Primary,No,No,No,No,2,Primary,Yes,1,1,0,43,Medium,NO,Travel Constraint,Provide Transport,Monitor
2022,SCH_105,Ahmedabad,Urban,Male,ST,10,Medium,75.0,8.47,Medium,Low,Yes,Primary,Yes,No,No,No,7,Secondary,No,1,1,0,28,Low,NO,Travel Constraint,Provide Transport,Low Priority
2023,SCH_158,Jamnagar,Urban,Female,SC,4,Medium,41.1,20.88,Low,Medium,Yes,Illiterate,No,No,No,No,4,Illiterate,Yes,0,1,1,40,Low,NO,Academic Disengagement,Counselling Support,Low Priority
2019,SCH_145,Bhavnagar,Rural,Male,OBC,1,Very Low,70.1,4.85,Medium,Medium,Yes,Primary,Yes,No,No,No,4,Illiterate,No,0,0,0,16,Low,NO,Economic Pressure,Provide Scholarship,Low Priority
2024,SCH_013,Junagadh,Rural,Male,OBC,8,Low,67.9,3.92,Medium,Medium,No,Secondary,Yes,Yes,No,No,3,Graduate,Yes,0,0,1,27,Low,NO,Academic Disengagement,Counselling Support,Low Priority
2021,SCH_026,Amreli,Rural,Female,OBC,11,Low,62.6,16.43,Low,High,No,Primary,Yes,No,Yes,No,6,Secondary,Yes,1,1,1,66,Medium,NO,Academic Disengagement,Counselling Support,Monitor
2019,SCH_173,Kutch,Rural,Female,SC,8,Medium,52.2,0.23,Medium,Medium,Yes,Primary,Yes,No,No,No,3,Primary,Yes,0,0,1,35,Low,NO,Academic Disengagement,Counselling Support,Low Priority
2025,SCH_158,Patan,Tribal,Female,SC,11,Low,73.9,26.02,High,Medium,No,Primary,Yes,Yes,No,No,4,Illiterate,No,1,1,0,41,Medium,NO,Travel Constraint,Provide Transport,Monitor
2024,SCH_148,Rajkot,Rural,Female,SC,10,Medium,81.8,23.24,Medium,Medium,No,Graduate,Yes,No,No,No,3,Graduate,No,1,1,0,35,Low,NO,Travel Constraint,Provide Transport,Low Priority
2024,SCH_026,Surat,Rural,Female,SC,11,Very Low,83.7,11.66,Medium,Low,Yes,Primary,Yes,Yes,No,No,4,Secondary,Yes,1,1,0,36,Low,NO,Travel Constraint,Provide Transport,Low Priority
2020,SCH_057,Junagadh,Rural,Male,OBC,11,High,94.0,16.33,Low,Medium,No,Illiterate,Yes,No,No,No,8,Illiterate,Yes,1,1,0,38,Low,NO,Travel Constraint,Provide Transport,Low Priority
2025,SCH_102,Vadodara,Rural,Male,OBC,8,Low,77.0,4.16,Medium,Low,Yes,Illiterate,Yes,No,No,No,2,Illiterate,Yes,0,0,0,18,Low,NO,Social Factor,Community Engagement,Low Priority
2019,SCH_065,Banaskantha,Urban,Female,General,5,Very Low,98.1,27.84,Low,Medium,Yes,Graduate,Yes,No,No,No,7,Primary,No,0,1,0,26,Low,NO,Travel Constraint,Provide Transport,Low Priority
2020,SCH_167,Navsari,Rural,Male,General,1,Low,60.5,6.8,High,Low,Yes,Illiterate,Yes,Yes,No,No,3,Illiterate,No,0,1,1,28,Low,NO,Academic Disengagement,Counselling Support,Low Priority
2019,SCH_116,Sabarkantha,Tribal,Female,OBC,9,Medium,83.8,1.44,High,Medium,Yes,Primary,No,Yes,Yes,No,4,Illiterate,Yes,1,0,0,34,Low,NO,Social Factor,Community Engagement,Low Priority
2021,SCH_005,Bhavnagar,Rural,Male,ST,10,Very Low,44.0,4.19,Low,Medium,No,Secondary,Yes,Yes,No,No,6,Graduate,Yes,1,0,1,49,Medium,NO,Academic Disengagement,Counselling Support,Monitor
2023,SCH_058,Amreli,Tribal,Female,OBC,5,Low,52.6,15.71,Low,Medium,No,Primary,Yes,Yes,No,No,2,Illiterate,No,0,1,1,42,Medium,NO,Academic Disengagement,Counselling Support,Monitor
2021,SCH_149,Junagadh,Rural,Female,OBC,2,Low,73.4,27.69,Low,Medium,Yes,Illiterate,Yes,Yes,No,No,3,Secondary,No,0,1,0,23,Low,NO,Travel Constraint,Provide Transport,Low Priority
2019,SCH_164,Navsari,Rural,Female,OBC,4,Very Low,65.4,7.15,Low,Low,No,Secondary,Yes,No,No,No,6,Illiterate,No,0,1,1,56,Medium,NO,Academic Disengagement,Counselling Support,Monitor
2024,SCH_130,Patan,Tribal,Male,ST,10,High,77.7,8.7,Medium,High,Yes,Illiterate,Yes,Yes,No,No,8,Illiterate,Yes,1,1,0,32,Low,NO,Travel Constraint,Provide Transport,Low Priority
2021,SCH_102,Navsari,Rural,Male,General,12,Low,77.6,15.94,High,Medium,No,Secondary,Yes,Yes,No,Yes,7,Illiterate,Yes,1,1,0,38,Low,NO,Travel Constraint,Provide Transport,Low Priority
2023,SCH_073,Rajkot,Urban,Female,OBC,3,Low,92.8,0.28,Medium,Medium,No,Illiterate,No,Yes,Yes,Yes,3,Primary,Yes,0,0,0,28,Low,NO,Social Factor,Community Engagement,Low Priority
2024,SCH_131,Vadodara,Rural,Female,SC,3,Very Low,66.3,10.07,Low,Medium,Yes,Graduate,No,Yes,Yes,No,2,Illiterate,Yes,0,1,1,57,Medium,NO,Academic Disengagement,Counselling Support,Monitor
2020,SCH_012,Valsad,Urban,Male,ST,3,Medium,81.7,27.75,Low,High,No,Primary,Yes,No,No,No,7,Secondary,Yes,0,1,0,28,Low,NO,Travel Constraint,Provide Transport,Low Priority
2021,SCH_045,Mehsana,Rural,Female,OBC,6,Low,93.3,2.86,Medium,Medium,Yes,Illiterate,Yes,Yes,No,No,6,Primary,No,0,0,0,14,Low,NO,Social Factor,Community Engagement,Low Priority
2025,SCH_074,Valsad,Rural,Male,SC,9,Very Low,53.6,8.94,Low,High,Yes,Primary,No,Yes,No,No,6,Primary,No,1,1,1,54,Medium,NO,Academic Disengagement,Counselling Support,Monitor
2025,SCH_113,Mehsana,Rural,Male,OBC,6,Very Low,91.1,2.21,Medium,Medium,Yes,Primary,Yes,No,No,No,5,Illiterate,Yes,0,0,0,20,Low,NO,Economic Pressure,Provide Scholarship,Low Priority
2025,SCH_139,Dahod,Tribal,Female,OBC,9,Low,40.2,0.7,High,Medium,Yes,Illiterate,Yes,Yes,No,No,2,Secondary,No,1,0,1,54,Medium,NO,Academic Disengagement,Counselling Support,Monitor
2022,SCH_124,Morbi,Rural,Male,General,10,Medium,79.5,11.91,High,Low,No,Illiterate,Yes,Yes,No,No,4,Secondary,No,1,1,0,33,Low,NO,Travel Constraint,Provide Transport,Low Priority
2025,SCH_107,Junagadh,Tribal,Female,OBC,3,Low,62.8,6.71,Low,Medium,Yes,Primary,Yes,Yes,No,No,8,Primary,No,0,1,1,42,Medium,NO,Academic Disengagement,Counselling Support,Monitor
2023,SCH_018,Mehsana,Rural,Female,OBC,8,Medium,86.3,22.88,Medium,High,Yes,Graduate,Yes,Yes,Yes,No,4,Primary,No,0,1,0,11,Low,NO,Travel Constraint,Provide Transport,Low Priority
2025,SCH_176,Bhavnagar,Rural,Female,SC,9,Medium,43.5,10.1,Medium,Low,Yes,Primary,No,Yes,No,No,7,Illiterate,No,1,1,1,57,Medium,NO,Academic Disengagement,Counselling Support,Monitor
2019,SCH_005,Morbi,Urban,Male,General,5,High,43.8,2.88,High,High,Yes,Primary,No,No,Yes,No,8,Primary,No,0,0,1,36,Low,NO,Academic Disengagement,Counselling Support,Low Priority
2021,SCH_175,Anand,Rural,Female,OBC,12,Very Low,69.9,26.44,Medium,Low,No,Primary,Yes,Yes,No,No,2,Graduate,Yes,1,1,1,60,Medium,NO,Academic Disengagement,Counselling Support,Monitor
2023,SCH_020,Sabarkantha,Urban,Male,SC,4,Low,68.1,2.77,Medium,Medium,Yes,Illiterate,Yes,No,No,No,7,Graduate,No,0,0,1,17,Low,NO,Academic Disengagement,Counselling Support,Low Priority
2025,SCH_029,Anand,Urban,Female,General,11,High,99.9,22.22,Low,Medium,Yes,Secondary,Yes,No,No,No,8,Graduate,Yes,1,1,0,36,Low,NO,Travel Constraint,Provide Transport,Low Priority
2025,SCH_143,Mehsana,Urban,Male,OBC,5,High,66.8,0.16,Medium,Medium,No,Graduate,No,No,No,No,5,Primary,Yes,0,0,1,23,Low,NO,Academic Disengagement,Counselling Support,Low Priority
2025,SCH_162,Junagadh,Rural,Male,General,2,Very Low,72.6,16.48,Low,Medium,Yes,Illiterate,No,No,No,No,4,Primary,Yes,0,1,0,35,Low,NO,Travel Constraint,Provide Transport,Low Priority
2022,SCH_086,Junagadh,Tribal,Female,OBC,3,High,78.1,3.22,Medium,Medium,No,Illiterate,Yes,Yes,No,No,4,Graduate,No,0,0,0,13,Low,NO,Social Factor,Community Engagement,Low Priority
2019,SCH_055,Bhavnagar,Urban,Female,OBC,12,Low,99.8,21.31,High,High,Yes,Primary,Yes,No,No,No,2,Primary,Yes,1,1,0,38,Low,NO,Travel Constraint,Provide Transport,Low Priority
2022,SCH_148,Amreli,Rural,Female,OBC,7,Medium,72.9,6.32,High,Low,No,Graduate,Yes,No,No,No,5,Illiterate,No,0,1,0,24,Low,NO,Travel Constraint,Provide Transport,Low Priority
2019,SCH_077,Banaskantha,Rural,Male,OBC,6,Low,57.1,5.8,Medium,Medium,No,Primary,Yes,No,No,No,2,Illiterate,Yes,0,1,1,28,Low,NO,Academic Disengagement,Counselling Support,Low Priority
2019,SCH_167,Dahod,Tribal,Female,General,12,Medium,68.6,24.12,Low,High,Yes,Illiterate,Yes,Yes,No,No,6,Secondary,Yes,1,1,1,54,Medium,NO,Academic Disengagement,Counselling Support,Monitor
2022,SCH_003,Amreli,Urban,Male,SC,4,Very Low,67.2,12.01,High,Medium,No,Primary,Yes,No,No,No,5,Secondary,No,0,1,1,28,Low,NO,Academic Disengagement,Counselling Support,Low Priority
2019,SCH_086,Jamnagar,Rural,Male,General,6,Low,87.5,1.86,Low,Medium,No,Primary,Yes,Yes,No,Yes,6,Illiterate,Yes,0,0,0,24,Low,NO,Social Factor,Community Engagement,Low Priority
2021,SCH_161,Surat,Urban,Male,General,7,Low,97.1,20.71,Medium,High,Yes,Primary,No,Yes,No,No,7,Primary,Yes,0,1,0,17,Low,NO,Travel Constraint,Provide Transport,Low Priority
2022,SCH_178,Gandhinagar,Tribal,Male,SC,1,Very Low,49.7,23.52,Low,Low,No,Primary,Yes,No,No,No,7,Illiterate,No,0,1,1,61,Medium,NO,Academic Disengagement,Counselling Support,Monitor
2024,SCH_081,Mehsana,Rural,Male,SC,12,Low,89.6,2.47,High,Medium,Yes,Illiterate,No,No,No,No,8,Primary,No,1,0,0,18,Low,NO,Social Factor,Community Engagement,Low Priority
2024,SCH_105,Navsari,Urban,Female,OBC,3,High,99.7,19.06,High,Medium,Yes,Secondary,Yes,No,No,No,7,Secondary,Yes,0,1,0,9,Low,NO,Travel Constraint,Provide Transport,Low Priority
2022,SCH_134,Bhavnagar,Urban,Male,OBC,5,Very Low,92.9,18.61,Medium,Medium,Yes,Illiterate,Yes,No,No,No,6,Primary,No,0,1,0,20,Low,NO,Travel Constraint,Provide Transport,Low Priority
2022,SCH_143,Vadodara,Urban,Female,SC,6,Low,53.8,15.53,Medium,Low,Yes,Graduate,No,Yes,No,Yes,4,Illiterate,No,0,1,1,43,Medium,NO,Academic Disengagement,Counselling Support,Monitor
2024,SCH_135,Junagadh,Urban,Female,OBC,11,Low,49.4,2.93,Medium,Low,Yes,Primary,No,No,No,No,3,Primary,No,1,0,1,31,Low,NO,Academic Disengagement,Counselling Support,Low Priority
2024,SCH_175,Bharuch,Urban,Female,ST,10,Medium,76.3,3.81,Low,Medium,Yes,Primary,Yes,No,No,No,3,Primary,No,1,0,0,34,Low,NO,Social Factor,Community Engagement,Low Priority
2021,SCH_071,Morbi,Rural,Female,General,3,Medium,45.5,21.82,Medium,Medium,Yes,Secondary,Yes,No,No,No,7,Secondary,No,0,1,1,39,Low,NO,Academic Disengagement,Counselling Support,Low Priority
2021,SCH_095,Rajkot,Urban,Male,SC,9,Low,47.8,25.79,Medium,Medium,Yes,Primary,Yes,Yes,Yes,No,4,Illiterate,No,1,1,1,45,Medium,NO,Academic Disengagement,Counselling Support,Monitor
2022,SCH_108,Navsari,Urban,Male,OBC,7,Low,41.2,3.74,Medium,High,Yes,Illiterate,Yes,No,No,No,7,Graduate,Yes,0,0,1,21,Low,NO,Academic Disengagement,Counselling Support,Low Priority
2025,SCH_116,Jamnagar,Rural,Male,General,6,High,92.9,12.33,Low,Low,Yes,Illiterate,Yes,No,No,No,3,Illiterate,Yes,0,1,0,30,Low,NO,Travel Constraint,Provide Transport,Low Priority
2025,SCH_155,Kutch,Urban,Female,General,7,High,49.8,25.51,Low,Medium,No,Graduate,Yes,No,Yes,No,7,Primary,Yes,0,1,1,45,Medium,NO,Academic Disengagement,Counselling Support,Monitor
2019,SCH_154,Valsad,Urban,Male,OBC,8,Medium,64.9,14.61,High,Low,No,Secondary,Yes,Yes,Yes,No,4,Illiterate,No,0,1,1,54,Medium,NO,Academic Disengagement,Counselling Support,Monitor
2023,SCH_052,Valsad,Tribal,Male,OBC,11,Low,55.4,17.84,Low,Low,No,Secondary,Yes,No,No,No,6,Graduate,Yes,1,1,1,56,Medium,NO,Academic Disengagement,Counselling Support,Monitor
2024,SCH_122,Surat,Rural,Female,OBC,5,High,59.3,17.1,Low,Medium,No,Illiterate,Yes,Yes,Yes,No,6,Primary,No,0,1,1,49,Medium,NO,Academic Disengagement,Counselling Support,Monitor
